INTERVAL_DATETIME,REGIONID,POWER
2021-06-23,QLD1,1686.257
2021-06-23,SA1,443.413
2021-06-23,TAS1,24.515
2021-06-23,VIC1,480.906
2021-06-24,NSW1,950.781
2021-06-24,QLD1,1461.971
2021-06-24,SA1,537.218
2021-06-24,TAS1,56.633
2021-06-24,VIC1,906.14
2021-06-25,NSW1,1473.797
2021-06-25,QLD1,677.108
2021-06-25,SA1,565.535
2021-06-25,TAS1,58.755
2021-06-25,VIC1,408.782
2021-06-26,NSW1,1565.532
2021-06-26,QLD1,686.901
2021-06-26,SA1,484.068
2021-06-26,TAS1,79.945
2021-06-26,VIC1,764.612
2021-06-27,NSW1,1845.784
2021-06-27,QLD1,1747.129
2021-06-27,SA1,302.644
2021-06-27,TAS1,72.65
2021-06-27,VIC1,844.572
2021-06-28,NSW1,1333.341
2021-06-28,QLD1,1966.802
2021-06-28,SA1,611.725
2021-06-28,TAS1,83.528
2021-06-28,VIC1,1033.176
2021-06-29,NSW1,1266.673
2021-06-29,QLD1,1575.219
2021-06-29,SA1,738.551
2021-06-29,TAS1,64.913
2021-06-29,VIC1,1116.98
2021-06-30,NSW1,1396.276
2021-06-30,QLD1,1573.542
2021-06-30,SA1,758.615
2021-06-30,TAS1,79.791
2021-06-30,VIC1,971.464
2021-07-01,NSW1,1078.842
2021-07-01,QLD1,1400.61
2021-07-01,SA1,613.04
2021-07-01,TAS1,67.359
2021-07-01,VIC1,1106.17
2021-07-02,NSW1,1502.532
2021-07-02,QLD1,1291.107
2021-07-02,SA1,682.615
2021-07-02,TAS1,25.827
2021-07-02,VIC1,709.492
2021-07-03,NSW1,1498.356
2021-07-03,QLD1,512.101
2021-07-03,SA1,607.474
2021-07-03,TAS1,75.202
2021-07-03,VIC1,852.43
2021-07-04,NSW1,1788.111
2021-07-04,QLD1,1939.014
2021-07-04,SA1,638.156
2021-07-04,TAS1,52.684
2021-07-04,VIC1,609.319
2021-07-05,NSW1,1859.91
2021-07-05,QLD1,2041.714
2021-07-05,SA1,560.24
2021-07-05,TAS1,85.06
2021-07-05,VIC1,687.563
2021-07-06,NSW1,1649.657
2021-07-06,QLD1,1798.435
2021-07-06,SA1,696.678
2021-07-06,TAS1,58.755
2021-07-06,VIC1,676.132
2021-07-07,NSW1,1930.359
2021-07-07,QLD1,1917.868
2021-07-07,SA1,762.307
2021-07-07,TAS1,83.769
2021-07-07,VIC1,978.138
2021-07-08,NSW1,1585.831
2021-07-08,QLD1,1496.718
2021-07-08,SA1,735.067
2021-07-08,TAS1,70.814
2021-07-08,VIC1,1152.457
2021-07-09,NSW1,670.879
2021-07-09,QLD1,1279.551
2021-07-09,SA1,465.293
2021-07-09,TAS1,87.774
2021-07-09,VIC1,1205.865
2021-07-10,NSW1,1214.924
2021-07-10,QLD1,2169.138
2021-07-10,SA1,737.168
2021-07-10,TAS1,88.272
2021-07-10,VIC1,1091.161
2021-07-11,NSW1,1638.686
2021-07-11,QLD1,2059.744
2021-07-11,SA1,412.774
2021-07-11,TAS1,88.62
2021-07-11,VIC1,1158.468
2021-07-12,NSW1,1694.549
2021-07-12,QLD1,1836.328
2021-07-12,SA1,378.817
2021-07-12,TAS1,50.044
2021-07-12,VIC1,1038.54
2021-07-13,NSW1,1791.395
2021-07-13,QLD1,2020.892
2021-07-13,SA1,692.926
2021-07-13,TAS1,56.386
2021-07-13,VIC1,791.777
2021-07-14,NSW1,573.965
2021-07-14,QLD1,1711.479
2021-07-14,SA1,682.366
2021-07-14,TAS1,29.592
2021-07-14,VIC1,540.403
2021-07-15,NSW1,1496.602
2021-07-15,QLD1,1327.075
2021-07-15,SA1,742.611
2021-07-15,TAS1,27.937
2021-07-15,VIC1,1037.628
2021-07-16,NSW1,1476.169
2021-07-16,QLD1,1316.582
2021-07-16,SA1,583.975
2021-07-16,TAS1,37.087
2021-07-16,VIC1,675.162
2021-07-17,NSW1,1789.996
2021-07-17,QLD1,2219.644
2021-07-17,SA1,584.878
2021-07-17,TAS1,70.268
2021-07-17,VIC1,586.884
2021-07-18,NSW1,1887.773
2021-07-18,QLD1,2214.294
2021-07-18,SA1,550.458
2021-07-18,TAS1,87.972
2021-07-18,VIC1,862.907
2021-07-19,NSW1,1573.533
2021-07-19,QLD1,2119.98
2021-07-19,SA1,613.721
2021-07-19,TAS1,51.471
2021-07-19,VIC1,646.615
2021-07-20,NSW1,1442.867
2021-07-20,QLD1,2195.568
2021-07-20,SA1,770.266
2021-07-20,TAS1,28.851
2021-07-20,VIC1,327.31
2021-07-21,NSW1,1962.832
2021-07-21,QLD1,2236.442
2021-07-21,SA1,667.095
2021-07-21,TAS1,84.96
2021-07-21,VIC1,972.272
2021-07-22,NSW1,2038.83
2021-07-22,QLD1,2186.731
2021-07-22,SA1,206.136
2021-07-22,TAS1,70.466
2021-07-22,VIC1,706.07
2021-07-23,NSW1,1316.001
2021-07-23,QLD1,1472.762
2021-07-23,SA1,508.285
2021-07-23,TAS1,63.149
2021-07-23,VIC1,683.388
2021-07-24,NSW1,1607.729
2021-07-24,QLD1,2142.29
2021-07-24,SA1,462.62
2021-07-24,TAS1,46.311
2021-07-24,VIC1,847.242
2021-07-25,NSW1,1928.749
2021-07-25,QLD1,2217.812
2021-07-25,SA1,473.571
2021-07-25,TAS1,67.887
2021-07-25,VIC1,940.137
2021-07-26,NSW1,1727.532
2021-07-26,QLD1,2244.678
2021-07-26,SA1,807.019
2021-07-26,TAS1,55.243
2021-07-26,VIC1,730.017
2021-07-27,NSW1,1940.396
2021-07-27,QLD1,2188.032
2021-07-27,SA1,783.93
2021-07-27,TAS1,58.644
2021-07-27,VIC1,1069.593
2021-07-28,NSW1,1705.315
2021-07-28,QLD1,2140.108
2021-07-28,SA1,714.403
2021-07-28,TAS1,55.635
2021-07-28,VIC1,1115.837
2021-07-29,NSW1,2154.613
2021-07-29,QLD1,2235.914
2021-07-29,SA1,887.102
2021-07-29,TAS1,84.106
2021-07-29,VIC1,1215.258
2021-07-30,NSW1,2195.365
2021-07-30,QLD1,2194.71
2021-07-30,SA1,441.806
2021-07-30,TAS1,62.457
2021-07-30,VIC1,1287.74
2021-07-31,NSW1,1772.992
2021-07-31,QLD1,2152.154
2021-07-31,SA1,336.444
2021-07-31,TAS1,67.391
2021-07-31,VIC1,1323.358
2021-08-01,NSW1,1590.975
2021-08-01,QLD1,2144.306
2021-08-01,SA1,786.523
2021-08-01,TAS1,92.943
2021-08-01,VIC1,1398.537
2021-08-02,NSW1,1906.92
2021-08-02,QLD1,1925.082
2021-08-02,SA1,372.581
2021-08-02,TAS1,77.437
2021-08-02,VIC1,1440.588
2021-08-03,NSW1,1825.141
2021-08-03,QLD1,1815.054
2021-08-03,SA1,773.673
2021-08-03,TAS1,64.251
2021-08-03,VIC1,1023.714
2021-08-04,NSW1,2084.504
2021-08-04,QLD1,2384.924
2021-08-04,SA1,706.114
2021-08-04,TAS1,88.135
2021-08-04,VIC1,1026.072
2021-08-05,NSW1,2008.527
2021-08-05,QLD1,2420.778
2021-08-05,SA1,518.046
2021-08-05,TAS1,52.838
2021-08-05,VIC1,958.02
2021-08-06,NSW1,2051.42
2021-08-06,QLD1,2318.961
2021-08-06,SA1,694.024
2021-08-06,TAS1,86.617
2021-08-06,VIC1,697.807
2021-08-07,NSW1,2046.753
2021-08-07,QLD1,2229.587
2021-08-07,SA1,538.905
2021-08-07,TAS1,72.871
2021-08-07,VIC1,789.463
2021-08-08,NSW1,1311.603
2021-08-08,QLD1,2208.259
2021-08-08,SA1,856.985
2021-08-08,TAS1,89.517
2021-08-08,VIC1,1249.042
2021-08-09,NSW1,1829.13
2021-08-09,QLD1,1564.162
2021-08-09,SA1,930.71
2021-08-09,TAS1,73.185
2021-08-09,VIC1,934.391
2021-08-10,NSW1,2155.426
2021-08-10,QLD1,1736.199
2021-08-10,SA1,502.406
2021-08-10,TAS1,103.488
2021-08-10,VIC1,1445.878
2021-08-11,NSW1,2116.65
2021-08-11,QLD1,1802.045
2021-08-11,SA1,656.798
2021-08-11,TAS1,26.295
2021-08-11,VIC1,794.802
2021-08-12,NSW1,2195.555
2021-08-12,QLD1,2166.988
2021-08-12,SA1,718.523
2021-08-12,TAS1,90.522
2021-08-12,VIC1,1168.474
2021-08-13,NSW1,2149.122
2021-08-13,QLD1,2182.511
2021-08-13,SA1,737.763
2021-08-13,TAS1,66.752
2021-08-13,VIC1,1373.92
2021-08-14,NSW1,2184.792
2021-08-14,QLD1,1972.628
2021-08-14,SA1,942.407
2021-08-14,TAS1,76.331
2021-08-14,VIC1,1352.49
2021-08-15,NSW1,2317.38
2021-08-15,QLD1,2162.741
2021-08-15,SA1,952.755
2021-08-15,TAS1,59.43
2021-08-15,VIC1,1547.412
2021-08-16,NSW1,2202.87
2021-08-16,QLD1,2246.917
2021-08-16,SA1,643.287
2021-08-16,TAS1,100.078
2021-08-16,VIC1,995.194
2021-08-17,NSW1,2295.158
2021-08-17,QLD1,2483.67
2021-08-17,SA1,653.153
2021-08-17,TAS1,112.407
2021-08-17,VIC1,925.698
2021-08-18,NSW1,2118.911
2021-08-18,QLD1,1376.812
2021-08-18,SA1,932.298
2021-08-18,TAS1,86.944
2021-08-18,VIC1,942.54
2021-08-19,NSW1,2202.491
2021-08-19,QLD1,2079.731
2021-08-19,SA1,954.392
2021-08-19,TAS1,103.577
2021-08-19,VIC1,1442.872
2021-08-20,NSW1,2311.034
2021-08-20,QLD1,2334.133
2021-08-20,SA1,882.96
2021-08-20,TAS1,41.183
2021-08-20,VIC1,840.267
2021-08-21,NSW1,2025.628
2021-08-21,QLD1,2338.786
2021-08-21,SA1,898.036
2021-08-21,TAS1,98.87
2021-08-21,VIC1,1493.832
2021-08-22,NSW1,2389.344
2021-08-22,QLD1,2272.185
2021-08-22,SA1,926.67
2021-08-22,TAS1,88.826
2021-08-22,VIC1,1651.48
2021-08-23,NSW1,1492.994
2021-08-23,QLD1,2352.288
2021-08-23,SA1,846.711
2021-08-23,TAS1,81.137
2021-08-23,VIC1,998.426
2021-08-24,NSW1,979.482
2021-08-24,QLD1,2489.498
2021-08-24,SA1,782.135
2021-08-24,TAS1,123.063
2021-08-24,VIC1,1381.172
2021-08-25,NSW1,1967.605
2021-08-25,QLD1,2649.822
2021-08-25,SA1,644.861
2021-08-25,TAS1,99.025
2021-08-25,VIC1,1100.611
2021-08-26,NSW1,2376.249
2021-08-26,QLD1,2520.21
2021-08-26,SA1,750.597
2021-08-26,TAS1,52.553
2021-08-26,VIC1,1044.633
2021-08-27,NSW1,2163.539
2021-08-27,QLD1,2608.607
2021-08-27,SA1,1046.457
2021-08-27,TAS1,55.682
2021-08-27,VIC1,1101.605
2021-08-28,NSW1,2135.589
2021-08-28,QLD1,2431.929
2021-08-28,SA1,889.66
2021-08-28,TAS1,62.38
2021-08-28,VIC1,1671.231
2021-08-29,NSW1,1739.881
2021-08-29,QLD1,2149.021
2021-08-29,SA1,853.899
2021-08-29,TAS1,42.876
2021-08-29,VIC1,1030.738
2021-08-30,NSW1,2384.741
2021-08-30,QLD1,2488.05
2021-08-30,SA1,1000.46
2021-08-30,TAS1,94.741
2021-08-30,VIC1,1657.661
2021-08-31,NSW1,2466.506
2021-08-31,QLD1,1899.338
2021-08-31,SA1,1012.691
2021-08-31,TAS1,40.222
2021-08-31,VIC1,1185.912
2021-09-01,NSW1,2490.582
2021-09-01,QLD1,2448.437
2021-09-01,SA1,1033.443
2021-09-01,TAS1,117.907
2021-09-01,VIC1,1707.071
2021-09-02,NSW1,2202.053
2021-09-02,QLD1,2141.002
2021-09-02,SA1,1021.824
2021-09-02,TAS1,123.541
2021-09-02,VIC1,1741.759
2021-09-03,NSW1,2304.152
2021-09-03,QLD1,2102.798
2021-09-03,SA1,796.011
2021-09-03,TAS1,16.932
2021-09-03,VIC1,691.696
2021-09-04,NSW1,1311.519
2021-09-04,QLD1,1985.253
2021-09-04,SA1,847.328
2021-09-04,TAS1,113.69
2021-09-04,VIC1,1187.135
2021-09-05,NSW1,2042.454
2021-09-05,QLD1,1904.025
2021-09-05,SA1,899.702
2021-09-05,TAS1,111.051
2021-09-05,VIC1,1384.933
2021-09-06,NSW1,2639.516
2021-09-06,QLD1,2527.858
2021-09-06,SA1,865.913
2021-09-06,TAS1,127.963
2021-09-06,VIC1,1646.159
2021-09-07,NSW1,2690.608
2021-09-07,QLD1,2696.93
2021-09-07,SA1,962.305
2021-09-07,TAS1,119.429
2021-09-07,VIC1,1114.677
2021-09-08,NSW1,2551.657
2021-09-08,QLD1,2532.251
2021-09-08,SA1,1094.656
2021-09-08,TAS1,113.086
2021-09-08,VIC1,1820.687
2021-09-09,NSW1,2634.006
2021-09-09,QLD1,2451.615
2021-09-09,SA1,1117.869
2021-09-09,TAS1,63.852
2021-09-09,VIC1,1773.214
2021-09-10,NSW1,2372.815
2021-09-10,QLD1,2660.585
2021-09-10,SA1,1091.137
2021-09-10,TAS1,95.648
2021-09-10,VIC1,1299.058
2021-09-11,NSW1,2690.614
2021-09-11,QLD1,2593.352
2021-09-11,SA1,856.9
2021-09-11,TAS1,95.673
2021-09-11,VIC1,931.685
2021-09-12,NSW1,2500.633
2021-09-12,QLD1,2403.608
2021-09-12,SA1,814.759
2021-09-12,TAS1,115.647
2021-09-12,VIC1,1472.413
2021-09-13,NSW1,1869.207
2021-09-13,QLD1,2578.403
2021-09-13,SA1,822.272
2021-09-13,TAS1,116.943
2021-09-13,VIC1,1627.462
2021-09-14,NSW1,1996.634
2021-09-14,QLD1,2818.451
2021-09-14,SA1,861.6
2021-09-14,TAS1,128.385
2021-09-14,VIC1,1599.336
2021-09-15,NSW1,2400.216
2021-09-15,QLD1,2778.128
2021-09-15,SA1,1091.746
2021-09-15,TAS1,68.992
2021-09-15,VIC1,1605.846
2021-09-16,NSW1,2095.494
2021-09-16,QLD1,2561.471
2021-09-16,SA1,1123.854
2021-09-16,TAS1,106.861
2021-09-16,VIC1,1711.458
2021-09-17,NSW1,2694.353
2021-09-17,QLD1,2395.527
2021-09-17,SA1,1094.1
2021-09-17,TAS1,93.476
2021-09-17,VIC1,1436.566
2021-09-18,NSW1,1594.051
2021-09-18,QLD1,2565.736
2021-09-18,SA1,938.142
2021-09-18,TAS1,115.632
2021-09-18,VIC1,1472.125
2021-09-19,NSW1,2762.771
2021-09-19,QLD1,2609.383
2021-09-19,SA1,1063.83
2021-09-19,TAS1,99.386
2021-09-19,VIC1,1261.965
2021-09-20,NSW1,2584.668
2021-09-20,QLD1,2683.447
2021-09-20,SA1,864.768
2021-09-20,TAS1,116.743
2021-09-20,VIC1,1331.75
2021-09-21,NSW1,2253.176
2021-09-21,QLD1,2799.287
2021-09-21,SA1,712.426
2021-09-21,TAS1,94.075
2021-09-21,VIC1,1436.257
2021-09-22,NSW1,2657.492
2021-09-22,QLD1,2816.538
2021-09-22,SA1,696.651
2021-09-22,TAS1,138.03
2021-09-22,VIC1,1279.311
2021-09-23,NSW1,2748.431
2021-09-23,QLD1,2691.966
2021-09-23,SA1,1143.715
2021-09-23,TAS1,88.803
2021-09-23,VIC1,1886.446
2021-09-24,NSW1,2699.475
2021-09-24,QLD1,2687.516
2021-09-24,SA1,995.805
2021-09-24,TAS1,105.894
2021-09-24,VIC1,1506.162
2021-09-25,NSW1,2667.188
2021-09-25,QLD1,2612.712
2021-09-25,SA1,749.994
2021-09-25,TAS1,116.957
2021-09-25,VIC1,1468.624
2021-09-26,NSW1,1889.269
2021-09-26,QLD1,2211.784
2021-09-26,SA1,1176.653
2021-09-26,TAS1,135.46
2021-09-26,VIC1,1966.408
2021-09-27,NSW1,2080.825
2021-09-27,QLD1,1511.272
2021-09-27,SA1,1125.901
2021-09-27,TAS1,127.41
2021-09-27,VIC1,1920.051
2021-09-28,NSW1,2498.428
2021-09-28,QLD1,1744.529
2021-09-28,SA1,521.341
2021-09-28,TAS1,101.057
2021-09-28,VIC1,1756.481
2021-09-29,NSW1,1099.394
2021-09-29,QLD1,1754.05
2021-09-29,SA1,1008.299
2021-09-29,TAS1,117.733
2021-09-29,VIC1,1110.984
2021-09-30,NSW1,1883.951
2021-09-30,QLD1,2118.77
2021-09-30,SA1,330.9
2021-09-30,TAS1,81.435
2021-09-30,VIC1,721.129
2021-10-01,NSW1,2349.572
2021-10-01,QLD1,2211.647
2021-10-01,SA1,625.855
2021-10-01,TAS1,87.012
2021-10-01,VIC1,1403.452
2021-10-02,NSW1,2261.952
2021-10-02,QLD1,2703.01
2021-10-02,SA1,1170.957
2021-10-02,TAS1,91.653
2021-10-02,VIC1,1194.714
2021-10-03,NSW1,2403.894
2021-10-03,QLD1,2773.273
2021-10-03,SA1,929.016
2021-10-03,TAS1,114.433
2021-10-03,VIC1,1672.672
2021-10-04,NSW1,2674.492
2021-10-04,QLD1,2801.515
2021-10-04,SA1,892.914
2021-10-04,TAS1,81.568
2021-10-04,VIC1,1366.577
2021-10-05,NSW1,2845.462
2021-10-05,QLD1,2945.227
2021-10-05,SA1,1193.717
2021-10-05,TAS1,95.038
2021-10-05,VIC1,1291.114
2021-10-06,NSW1,2959.751
2021-10-06,QLD1,2930.851
2021-10-06,SA1,1046.386
2021-10-06,TAS1,132.921
2021-10-06,VIC1,2060.62
2021-10-07,NSW1,2706.334
2021-10-07,QLD1,2790.831
2021-10-07,SA1,1167.593
2021-10-07,TAS1,134.512
2021-10-07,VIC1,1744.865
2021-10-08,NSW1,2567.888
2021-10-08,QLD1,2834.028
2021-10-08,SA1,1237.983
2021-10-08,TAS1,113.525
2021-10-08,VIC1,1923.724
2021-10-09,NSW1,2845.514
2021-10-09,QLD1,2791.093
2021-10-09,SA1,938.752
2021-10-09,TAS1,129.494
2021-10-09,VIC1,1810.784
2021-10-10,NSW1,2231.878
2021-10-10,QLD1,2836.06
2021-10-10,SA1,963.813
2021-10-10,TAS1,131.637
2021-10-10,VIC1,1631.575
2021-10-11,NSW1,1349.956
2021-10-11,QLD1,2635.538
2021-10-11,SA1,1106.991
2021-10-11,TAS1,126.194
2021-10-11,VIC1,1631.852
2021-10-12,NSW1,1277.076
2021-10-12,QLD1,1588.502
2021-10-12,SA1,1228.818
2021-10-12,TAS1,104.71
2021-10-12,VIC1,1992.012
2021-10-13,NSW1,1243.335
2021-10-13,QLD1,2178.779
2021-10-13,SA1,917.98
2021-10-13,TAS1,82.955
2021-10-13,VIC1,1336.701
2021-10-14,NSW1,2266.39
2021-10-14,QLD1,1973.191
2021-10-14,SA1,773.422
2021-10-14,TAS1,38.358
2021-10-14,VIC1,1845.883
2021-10-15,NSW1,2595.144
2021-10-15,QLD1,2655.432
2021-10-15,SA1,1093.224
2021-10-15,TAS1,93.389
2021-10-15,VIC1,1480.709
2021-10-16,NSW1,2613.047
2021-10-16,QLD1,2960.666
2021-10-16,SA1,718.499
2021-10-16,TAS1,119.159
2021-10-16,VIC1,1286.794
2021-10-17,NSW1,3001.716
2021-10-17,QLD1,2864.525
2021-10-17,SA1,1217.397
2021-10-17,TAS1,136.58
2021-10-17,VIC1,1532.797
2021-10-18,NSW1,2841.878
2021-10-18,QLD1,2014.988
2021-10-18,SA1,1178.298
2021-10-18,TAS1,112.449
2021-10-18,VIC1,1014.21
2021-10-19,NSW1,2671.565
2021-10-19,QLD1,2893.727
2021-10-19,SA1,1253.172
2021-10-19,TAS1,128.973
2021-10-19,VIC1,1622.746
2021-10-20,NSW1,2522.542
2021-10-20,QLD1,2824.246
2021-10-20,SA1,742.472
2021-10-20,TAS1,118.619
2021-10-20,VIC1,2069.469
2021-10-21,NSW1,2196.978
2021-10-21,QLD1,2288.014
2021-10-21,SA1,1189.715
2021-10-21,TAS1,110.676
2021-10-21,VIC1,1835.274
2021-10-22,NSW1,2527.407
2021-10-22,QLD1,2408.431
2021-10-22,SA1,1163.713
2021-10-22,TAS1,52.892
2021-10-22,VIC1,1761.991
2021-10-23,NSW1,2839.559
2021-10-23,QLD1,2749.66
2021-10-23,SA1,1199.342
2021-10-23,TAS1,38.809
2021-10-23,VIC1,1150.967
2021-10-24,NSW1,2776.355
2021-10-24,QLD1,2780.551
2021-10-24,SA1,923.157
2021-10-24,TAS1,114.109
2021-10-24,VIC1,1681.69
2021-10-25,NSW1,2759.941
2021-10-25,QLD1,2206.172
2021-10-25,SA1,1250.198
2021-10-25,TAS1,96.506
2021-10-25,VIC1,1707.905
2021-10-26,NSW1,2801.604
2021-10-26,QLD1,2333.874
2021-10-26,SA1,1253.876
2021-10-26,TAS1,150.18
2021-10-26,VIC1,2124.518
2021-10-27,NSW1,2995.963
2021-10-27,QLD1,2603.235
2021-10-27,SA1,996.479
2021-10-27,TAS1,154.556
2021-10-27,VIC1,2182.862
2021-10-28,NSW1,2671.763
2021-10-28,QLD1,3063.233
2021-10-28,SA1,1008.329
2021-10-28,TAS1,121.43
2021-10-28,VIC1,1789.207
2021-10-29,NSW1,2438.247
2021-10-29,QLD1,1987.746
2021-10-29,SA1,978.876
2021-10-29,TAS1,39.142
2021-10-29,VIC1,1627.302
2021-10-30,NSW1,2755.352
2021-10-30,QLD1,2852.541
2021-10-30,SA1,1066.895
2021-10-30,TAS1,120.721
2021-10-30,VIC1,1716.616
2021-10-31,NSW1,2708.681
2021-10-31,QLD1,2317.712
2021-10-31,SA1,1214.841
2021-10-31,TAS1,97.042
2021-10-31,VIC1,2194.144
2021-11-01,NSW1,2314.28
2021-11-01,QLD1,2360.808
2021-11-01,SA1,1268.66
2021-11-01,TAS1,120.668
2021-11-01,VIC1,2127.744
2021-11-02,NSW1,2550.883
2021-11-02,QLD1,2126.021
2021-11-02,SA1,1043.994
2021-11-02,TAS1,149.444
2021-11-02,VIC1,2181.327
2021-11-03,NSW1,2720.925
2021-11-03,QLD1,2209.718
2021-11-03,SA1,1083.716
2021-11-03,TAS1,53.235
2021-11-03,VIC1,970.634
2021-11-04,NSW1,1141.645
2021-11-04,QLD1,2630.308
2021-11-04,SA1,1301.249
2021-11-04,TAS1,153.504
2021-11-04,VIC1,2107.037
2021-11-05,NSW1,1607.18
2021-11-05,QLD1,2151.568
2021-11-05,SA1,1254.952
2021-11-05,TAS1,135.711
2021-11-05,VIC1,1851.845
2021-11-06,NSW1,2696.966
2021-11-06,QLD1,2359.941
2021-11-06,SA1,966.391
2021-11-06,TAS1,95.876
2021-11-06,VIC1,1657.95
2021-11-07,NSW1,1604.293
2021-11-07,QLD1,1996.403
2021-11-07,SA1,1010.944
2021-11-07,TAS1,126.352
2021-11-07,VIC1,1326.845
2021-11-08,NSW1,2482.055
2021-11-08,QLD1,2417.473
2021-11-08,SA1,1167.911
2021-11-08,TAS1,135.557
2021-11-08,VIC1,1720.275
2021-11-09,NSW1,2727.221
2021-11-09,QLD1,2373.5
2021-11-09,SA1,1219.315
2021-11-09,TAS1,125.393
2021-11-09,VIC1,2072.47
2021-11-10,NSW1,1123.051
2021-11-10,QLD1,2234.354
2021-11-10,SA1,1247.362
2021-11-10,TAS1,81.747
2021-11-10,VIC1,1236.782
2021-11-11,NSW1,1398.643
2021-11-11,QLD1,1807.47
2021-11-11,SA1,364.848
2021-11-11,TAS1,117.917
2021-11-11,VIC1,1777.302
2021-11-12,NSW1,2184.592
2021-11-12,QLD1,1850.44
2021-11-12,SA1,795.248
2021-11-12,TAS1,83.616
2021-11-12,VIC1,544.614
2021-11-13,NSW1,2004.48
2021-11-13,QLD1,3091.204
2021-11-13,SA1,1103.11
2021-11-13,TAS1,96.435
2021-11-13,VIC1,1334.242
2021-11-14,NSW1,2644.612
2021-11-14,QLD1,3027.811
2021-11-14,SA1,1009.293
2021-11-14,TAS1,109.049
2021-11-14,VIC1,1634.397
2021-11-15,NSW1,2920.016
2021-11-15,QLD1,3053.542
2021-11-15,SA1,944.669
2021-11-15,TAS1,130.643
2021-11-15,VIC1,1612.249
2021-11-16,NSW1,2939.327
2021-11-16,QLD1,2842.786
2021-11-16,SA1,1170.647
2021-11-16,TAS1,113.252
2021-11-16,VIC1,1263.32
2021-11-17,NSW1,2663.004
2021-11-17,QLD1,2367.174
2021-11-17,SA1,1141.876
2021-11-17,TAS1,136.202
2021-11-17,VIC1,2161.782
2021-11-18,NSW1,2911.747
2021-11-18,QLD1,2613.458
2021-11-18,SA1,940.572
2021-11-18,TAS1,50.685
2021-11-18,VIC1,1626.774
2021-11-19,NSW1,2220.472
2021-11-19,QLD1,2912.179
2021-11-19,SA1,448.097
2021-11-19,TAS1,128.479
2021-11-19,VIC1,1573.349
2021-11-20,NSW1,1174.215
2021-11-20,QLD1,3046.436
2021-11-20,SA1,735.936
2021-11-20,TAS1,121.858
2021-11-20,VIC1,1767.22
2021-11-21,NSW1,977.001
2021-11-21,QLD1,1975.047
2021-11-21,SA1,1232.187
2021-11-21,TAS1,123.323
2021-11-21,VIC1,1994.266
2021-11-22,NSW1,2082.705
2021-11-22,QLD1,1988.902
2021-11-22,SA1,1283.162
2021-11-22,TAS1,158.055
2021-11-22,VIC1,2231.861
2021-11-23,NSW1,1996.273
2021-11-23,QLD1,2267.916
2021-11-23,SA1,658.103
2021-11-23,TAS1,138.729
2021-11-23,VIC1,1556.425
2021-11-24,NSW1,2049.428
2021-11-24,QLD1,2321.014
2021-11-24,SA1,735.887
2021-11-24,TAS1,115.942
2021-11-24,VIC1,1642.679
2021-11-25,NSW1,1663.178
2021-11-25,QLD1,1222.231
2021-11-25,SA1,1225.252
2021-11-25,TAS1,120.099
2021-11-25,VIC1,487.857
2021-11-26,NSW1,1163.129
2021-11-26,QLD1,2156.798
2021-11-26,SA1,1240.107
2021-11-26,TAS1,139.063
2021-11-26,VIC1,1631.867
2021-11-27,NSW1,1553.019
2021-11-27,QLD1,2024.915
2021-11-27,SA1,1253.005
2021-11-27,TAS1,153.674
2021-11-27,VIC1,2129.291
2021-11-28,NSW1,1832.902
2021-11-28,QLD1,2346.552
2021-11-28,SA1,1246.614
2021-11-28,TAS1,161.895
2021-11-28,VIC1,2302.558
2021-11-29,NSW1,2390.051
2021-11-29,QLD1,1899.132
2021-11-29,SA1,1304.646
2021-11-29,TAS1,161.953
2021-11-29,VIC1,2252.379
2021-11-30,NSW1,1691.452
2021-11-30,QLD1,1323.694
2021-11-30,SA1,1261.602
2021-11-30,TAS1,161.318
2021-11-30,VIC1,2178.319
2021-12-01,NSW1,2141.087
2021-12-01,QLD1,1448.204
2021-12-01,SA1,1221.054
2021-12-01,TAS1,141.828
2021-12-01,VIC1,1928.56
2021-12-02,NSW1,2814.686
2021-12-02,QLD1,2441.464
2021-12-02,SA1,1331.886
2021-12-02,TAS1,151.924
2021-12-02,VIC1,2056.946
2021-12-03,NSW1,3010.573
2021-12-03,QLD1,2721.208
2021-12-03,SA1,1303.047
2021-12-03,TAS1,144.737
2021-12-03,VIC1,2054.708
2021-12-04,NSW1,2065.223
2021-12-04,QLD1,3056.074
2021-12-04,SA1,1210.937
2021-12-04,TAS1,141.9
2021-12-04,VIC1,1702.681
2021-12-05,NSW1,1553.73
2021-12-05,QLD1,2713.42
2021-12-05,SA1,1130.765
2021-12-05,TAS1,130.083
2021-12-05,VIC1,2039.756
2021-12-06,NSW1,1685.015
2021-12-06,QLD1,2797.451
2021-12-06,SA1,1312.144
2021-12-06,TAS1,94.58
2021-12-06,VIC1,2105.09
2021-12-07,NSW1,2715.711
2021-12-07,QLD1,2454.716
2021-12-07,SA1,1235.326
2021-12-07,TAS1,109.396
2021-12-07,VIC1,955.506
2021-12-08,NSW1,1778.583
2021-12-08,QLD1,2357.318
2021-12-08,SA1,1032.843
2021-12-08,TAS1,130.05
2021-12-08,VIC1,1859.662
2021-12-09,NSW1,2557.373
2021-12-09,QLD1,3109.808
2021-12-09,SA1,1016.369
2021-12-09,TAS1,151.823
2021-12-09,VIC1,962.953
2021-12-10,NSW1,2068.813
2021-12-10,QLD1,2602.296
